time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-27T02:36:45.400Z,36.6239,-97.6747,5.145,2.5,ml,,63,,0.22,us,us10001s1k,2015-04-15T02:46:53.408Z,"20km SSE of Medford, Oklahoma",earthquake
2015-03-27T02:30:58.770Z,15.0839,147.3281,31.05,4.4,mb,,98,1.484,0.55,us,us10001ss5,2015-04-15T02:10:29.946Z,"169km E of Saipan, Northern Mariana Islands",earthquake
2015-03-27T02:23:00.500Z,19.5365,-66.0784,69,2.9,Md,5,320.4,1.13636883,0.28,pr,pr15086000,2015-04-15T01:57:02.747Z,"118km N of San Juan, Puerto Rico",earthquake
2015-03-27T02:14:26.660Z,-5.7702,122.7582,33.77,4.3,mb,,142,3.086,1.02,us,us10001ss8,2015-04-15T01:52:41.836Z,"38km SSE of Baubau, Indonesia",earthquake
2015-03-27T02:00:48.680Z,36.5202,71.2628,227.02,4,mb,,73,0.817,0.73,us,us10001r3f,2015-04-15T01:42:38.399Z,"30km SW of Ashkasham, Afghanistan",earthquake
2015-03-27T01:44:23.860Z,53.7679,161.5654,45.93,4.3,mb,,134,1.898,0.79,us,us10001sry,2015-04-15T00:14:31.847Z,"209km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-27T01:42:41.130Z,37.956,27.219,5.4,4.2,mb,,,,0.78,us,us10001r3d,2015-04-14T23:46:03.679Z,"11km NNW of Kusadasi, Turkey",earthquake
2015-03-27T01:34:14.900Z,36.8414,-97.8743,5,2.7,ml,,68,,0.57,us,us10001r8a,2015-04-14T23:42:12.024Z,"13km WNW of Medford, Oklahoma",earthquake
2015-03-27T01:16:09.820Z,-10.2252,161.4161,74.3,4.4,mb,,113,1.644,0.77,us,us10001srw,2015-04-14T23:41:33.082Z,"60km WNW of Kirakira, Solomon Islands",earthquake
2015-03-27T01:00:10.000Z,51.2717,-179.9539,12.9,2.7,ml,,212,,0.57,us,us10001tbg,2015-04-14T22:59:26.160Z,"59km W of Amatignak Island, Alaska",earthquake
2015-03-27T00:33:37.390Z,53.8323,161.6549,41.66,4.5,mb,,139,1.972,0.52,us,us10001r2v,2015-04-12T04:58:12.669Z,"218km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-27T00:13:34.150Z,-9.8752,122.336,94.82,4.1,mb,,91,1.235,1.1,us,us10001r2p,2015-04-12T04:48:00.320Z,"124km S of Habibola, Indonesia",earthquake
2015-03-27T00:11:52.700Z,37.3847,134.7922,390.55,4.1,mb,,24,2.151,0.88,us,us10001r2n,2015-04-12T04:40:25.140Z,"177km NW of Mikuni, Japan",earthquake
2015-03-26T23:25:44.000Z,59.629,-152.6482,84.5,2.5,ml,,,,0.6,ak,ak11537973,2015-04-14T03:07:52.799Z,"48km WSW of Anchor Point, Alaska",earthquake
2015-03-26T22:16:18.100Z,36.776,-98.0271,6.514,3.2,ml,,71,,0.53,us,us10001r1p,2015-04-12T04:30:28.144Z,"26km W of Medford, Oklahoma",earthquake
2015-03-26T22:09:08.490Z,34.0405,-117.2531667,16.76,2.56,ml,100,23,0.06926,0.17,ci,ci37349824,2015-03-30T00:48:59.591Z,"1km SE of Loma Linda, California",earthquake
2015-03-26T21:05:47.000Z,60.5237,-159.0372,18.2,3.4,ml,,,,0.75,ak,ak11537959,2015-04-14T03:19:31.753Z,"151km E of Bethel, Alaska",earthquake
2015-03-26T20:56:27.000Z,60.1052,-152.9484,123.6,3.4,ml,,,,0.61,ak,ak11537949,2015-04-02T20:08:30.776Z,"43km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-26T20:06:38.000Z,56.6249,-158.6116,125.6,2.7,ml,,,,0.59,ak,ak11542936,2015-03-31T21:53:57.899Z,"42km NNE of Chignik Lake, Alaska",earthquake
2015-03-26T19:50:32.700Z,18.6385,-66.7526,18,2.6,Md,6,226.8,0.26590132,0.31,pr,pr15085004,2015-03-27T03:53:02.769Z,"17km NNE of Carrizales, Puerto Rico",earthquake
2015-03-26T19:13:29.060Z,1.9007,126.4011,56.54,4.6,mb,,115,1.479,0.86,us,us10001qyc,2015-03-27T03:16:00.479Z,"144km ENE of Bitung, Indonesia",earthquake
2015-03-26T19:00:27.090Z,38.7951667,-122.7656667,1.74,2.92,md,48,51,0.02645,0.07,nc,nc72417920,2015-03-27T06:39:20.830Z,"2km NNW of The Geysers, California",earthquake
2015-03-26T18:54:35.100Z,36.4659,-97.3209,6.376,2.6,mb_lg,,59,,0.23,us,us10001qzt,2015-03-27T02:57:15.759Z,"19km N of Perry, Oklahoma",earthquake
2015-03-26T18:45:08.000Z,66.9666,-135.9545,39.7,2.5,ml,,,,0.45,ak,ak11542934,2015-04-02T20:09:48.394Z,"70km SW of Fort McPherson, Canada",earthquake
2015-03-26T18:30:06.300Z,36.9123,-97.8064,3.032,2.6,mb_lg,,61,,0.58,us,us10001qzj,2015-03-29T21:43:09.995Z,"13km NNW of Medford, Oklahoma",earthquake
2015-03-26T18:26:14.000Z,51.3607,-174.6434,29.6,3.1,ml,,,,0.44,ak,ak11537922,2015-03-31T21:53:04.059Z,"97km SSW of Atka, Alaska",earthquake
2015-03-26T18:09:36.390Z,33.2435,-117.8676667,13.61,3.05,ml,84,102,0.2891,0.23,ci,ci37349552,2015-04-09T02:28:19.664Z,"29km SSW of Dana Point, California",earthquake
2015-03-26T18:03:44.500Z,35.6473,-97.3704,6.404,2.6,ml,,43,,0.36,us,us10001qz9,2015-03-27T02:06:12.422Z,"9km E of Edmond, Oklahoma",earthquake
2015-03-26T17:45:07.490Z,-31.0061,-71.9007,22.78,4.4,mwr,,99,0.797,1.3,us,us10001qxd,2015-03-26T17:56:16.899Z,"80km SW of Ovalle, Chile",earthquake
2015-03-26T17:28:27.820Z,38.1213,141.6182,53.74,4.3,mb,,73,0.701,0.66,us,us10001qx8,2015-03-27T01:31:09.327Z,"43km SE of Ishinomaki, Japan",earthquake
2015-03-26T16:46:48.420Z,5.8791,126.647,84.22,5.1,mb,,28,5.123,1.06,us,us10001qx1,2015-03-27T17:36:10.342Z,"74km SE of Pondaguitan, Philippines",earthquake
2015-03-26T16:21:08.000Z,53.8034,-164.1229,25.6,2.5,ml,,,,0.34,ak,ak11542930,2015-03-31T21:54:33.505Z,"114km ESE of Akutan, Alaska",earthquake
2015-03-26T15:15:06.830Z,54.7881,-161.3666,38.9,4,mb,,185,0.76,1.16,us,us10001qyt,2015-04-02T20:07:45.605Z,"82km SW of Sand Point, Alaska",earthquake
2015-03-26T13:59:26.800Z,19.1555,-66.0784,40,2.7,Md,4,277.2,0.79860229,0.05,pr,pr15085001,2015-03-26T22:02:09.461Z,"76km N of San Juan, Puerto Rico",earthquake
2015-03-26T13:44:03.800Z,37.2507,-97.6218,5.58,2.8,mb_lg,,59,0.062,0.34,us,us10001qve,2015-03-26T21:46:38.893Z,"15km S of Conway Springs, Kansas",earthquake
2015-03-26T12:40:42.000Z,59.848,-153.4023,128.3,3.4,ml,,,,0.71,ak,ak11537871,2015-04-02T20:09:27.998Z,"79km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-26T11:40:04.000Z,62.932,-148.7657,66.2,2.5,ml,,,,0.45,ak,ak11537855,2015-03-31T21:52:25.097Z,"52km S of Cantwell, Alaska",earthquake
2015-03-26T10:08:01.000Z,52.8531,-167.8619,35.1,2.6,ml,,,,0.34,ak,ak11537847,2015-03-31T21:54:15.586Z,"68km E of Nikolski, Alaska",earthquake
2015-03-26T08:21:57.000Z,53.7608,-165.0683,74.9,3.2,ml,,,,0.28,ak,ak11537831,2015-03-31T21:52:06.330Z,"62km SE of Akutan, Alaska",earthquake
2015-03-26T08:05:54.000Z,56.6376,-157.2347,7.5,2.8,ml,,,,0.68,ak,ak11542891,2015-03-31T21:53:39.966Z,"103km ENE of Chignik Lake, Alaska",earthquake
2015-03-26T07:45:19.400Z,18.3952,-67.4732,18,2.6,Md,6,298.8,0.35034296,0.46,pr,pr15085000,2015-03-26T15:47:56.662Z,"24km WNW of Rincon, Puerto Rico",earthquake
2015-03-26T07:41:32.950Z,37.1259,-3.7283,0,2.9,mb_lg,,,,0.31,us,us10001r1y,2015-03-26T22:54:27.635Z,"2km WSW of Las Gabias, Spain",earthquake
2015-03-26T05:36:53.000Z,59.002,-153.1473,68.1,3,ml,,,,0.56,ak,ak11537815,2015-03-31T21:50:31.455Z,"114km SW of Anchor Point, Alaska",earthquake
2015-03-26T04:48:24.500Z,36.1143,-97.4365,5.693,2.6,ml,,56,,0.29,us,us10001qvg,2015-04-06T03:44:36.906Z,"22km NE of Crescent, Oklahoma",earthquake
2015-03-26T04:06:43.600Z,36.7949,-98.5344,6.04,2.8,ml,,133,,0.46,us,us10001qu7,2015-04-06T02:33:37.340Z,"11km E of Alva, Oklahoma",earthquake
2015-03-26T03:47:02.000Z,62.8697,-150.7661,96.4,3.9,ml,,,,0.62,ak,ak11537798,2015-04-06T03:39:34.040Z,"69km NNW of Talkeetna, Alaska",earthquake
2015-03-26T03:44:39.000Z,50.3271,-175.8793,41,2.9,ml,,,,0.38,us,us10001sja,2015-04-06T03:28:14.134Z,"181km SSE of Adak, Alaska",earthquake
2015-03-26T03:21:09.970Z,35.5628333,-84.659,16.61,2.79,md,21,103,0.1586,0.17,se,se60072787,2015-04-06T02:29:43.040Z,"13km ENE of Decatur, Tennessee",earthquake
2015-03-26T03:20:42.950Z,7.5207,91.6389,29.98,4.6,mb,,105,4.25,0.53,us,us10001qu2,2015-04-06T03:21:44.312Z,"191km WSW of Mohean, India",earthquake
2015-03-26T03:09:26.000Z,51.2271,-179.1799,25.7,3.4,ml,,,,0.5,us,us10001sk9,2015-04-06T03:12:55.607Z,"6km SW of Amatignak Island, Alaska",earthquake
2015-03-26T02:51:43.910Z,39.1526,140.9987,135.54,4.1,mb,,122,1.292,0.79,us,us10001qtw,2015-04-06T03:07:21.509Z,"11km W of Mizusawa, Japan",earthquake
2015-03-26T00:29:45.320Z,38.7958333,-122.749,0.94,2.56,md,68,46,0.009649,0.06,nc,nc72417480,2015-03-26T19:39:06.430Z,"2km NNE of The Geysers, California",earthquake
2015-03-26T00:23:09.800Z,36.135,-97.2753,5.165,2.7,ml,,60,,0.48,us,us10001qt0,2015-04-05T03:57:53.807Z,"17km S of Perry, Oklahoma",earthquake
2015-03-25T23:08:51.140Z,42.1849,-88.3572,9.89,2.9,mb_lg,,33,0.331,0.64,us,us10001qrx,2015-03-30T17:23:07.356Z,"2km W of Lake in the Hills, Illinois",earthquake
2015-03-25T21:59:31.700Z,36.1362,-97.2758,5.02,2.8,ml,,60,,0.42,us,us10001rck,2015-04-08T05:44:55.072Z,"17km S of Perry, Oklahoma",earthquake
2015-03-25T21:28:32.770Z,35.7927,140.8853,9.86,4.4,mb,,142,0.712,1.12,us,us10001r14,2015-04-15T01:07:48.239Z,"8km NE of Hasaki, Japan",earthquake
2015-03-25T19:29:10.660Z,-29.4566,-69.3607,104.04,4.9,mb,,51,1.252,0.65,us,us10001qps,2015-03-26T02:57:35.514Z,"105km NW of San Jose de Jachal, Argentina",earthquake
2015-03-25T19:22:44.620Z,49.4238,-128.159,12.96,5.1,mww,,134,2.764,0.68,us,us10001qpf,2015-03-31T05:58:03.790Z,"151km SSW of Port Hardy, Canada",earthquake
2015-03-25T18:43:13.050Z,-36.1424,-73.5824,11.91,4.9,mb,,76,0.831,0.53,us,us10001qnu,2015-03-25T20:23:12.838Z,"76km NNW of Talcahuano, Chile",earthquake
2015-03-25T18:34:04.400Z,36.5947,-98.1632,5.905,2.5,ml,,97,,0.54,us,us10001qpz,2015-03-26T02:36:38.853Z,"10km ENE of Helena, Oklahoma",earthquake
2015-03-25T18:21:55.000Z,63.5554,-150.8143,11,2.7,ml,49,35.9999971200002,,0.67,ak,ak11537457,2015-04-04T04:59:30.269Z,"94km WNW of Cantwell, Alaska",earthquake
2015-03-25T17:33:58.700Z,35.65,-97.3673,5.181,3.2,ml,,40,,0.32,us,us10001qnr,2015-03-25T21:30:19.317Z,"10km E of Edmond, Oklahoma",earthquake
2015-03-25T17:30:54.000Z,51.7444,178.4291,123.6,2.7,ml,,,,0.62,ak,ak11545649,2015-04-08T20:28:43.350Z,"23km SSW of Little Sitkin Island, Alaska",earthquake
2015-03-25T17:04:08.000Z,51.9004,178.3346,124.7,3,ml,,,,0.4,ak,ak11537420,2015-04-08T20:27:36.713Z,"12km WSW of Little Sitkin Island, Alaska",earthquake
2015-03-25T16:24:28.020Z,-17.6732,-176.374,10,4.6,mb,,130,5.312,0.66,us,us10001sa2,2015-04-07T05:14:13.278Z,"275km WNW of Neiafu, Tonga",earthquake
2015-03-25T15:56:27.000Z,52.1811,-168.4452,17.8,2.5,ml,11,277.199977824002,,0.4,ak,ak11545641,2015-04-04T05:00:08.985Z,"88km SSE of Nikolski, Alaska",earthquake
2015-03-25T15:55:34.000Z,-36.294,-73.687,43.5,4,ml,,,,1.09,us,us10001sa0,2015-04-07T04:49:50.521Z,"69km NW of Talcahuano, Chile",earthquake
2015-03-25T15:46:01.740Z,12.9082,121.7203,17.64,4.1,mb,,130,1.41,0.68,us,us10001sa1,2015-04-09T03:21:12.899Z,"26km ESE of Tambong, Philippines",earthquake
2015-03-25T15:21:38.000Z,59.4371,-138.2202,0.9,3.8,ml,,158,,0.82,us,us10001qmm,2015-04-07T04:09:37.749Z,"86km E of Yakutat, Alaska",earthquake
2015-03-25T15:13:04.200Z,36.7835,-98.0136,6.206,2.5,ml,,68,,0.48,us,us10001qn8,2015-04-07T01:24:57.185Z,"25km W of Medford, Oklahoma",earthquake
2015-03-25T15:11:24.400Z,29.2118,142.1026,19.58,4.4,mb,,113,2.109,0.53,us,us10001s9y,2015-04-07T01:24:02.765Z,"236km N of Chichi-shima, Japan",earthquake
2015-03-25T15:05:39.460Z,1.3898,124.5719,222.2,4.5,mb,,76,2.86,1.33,us,us10001s9x,2015-04-07T01:14:25.536Z,"30km WNW of Tomohon, Indonesia",earthquake
2015-03-25T14:58:50.970Z,29.2194,142.0152,8.36,4.7,mb,,85,2.121,0.85,us,us10001qmr,2015-03-25T23:01:43.991Z,"237km N of Chichi-shima, Japan",earthquake
2015-03-25T14:56:13.600Z,18.4836,-66.2959,98,2.6,Md,7,190.8,0.22188388,0.09,pr,pr15084003,2015-03-25T22:58:52.362Z,"3km N of San Antonio, Puerto Rico",earthquake
2015-03-25T14:53:04.190Z,40.506,-124.4035,23.01,2.69,md,22,226,0.05336,0.08,nc,nc72417155,2015-03-26T18:45:23.473Z,"14km WSW of Ferndale, California",earthquake
2015-03-25T14:15:18.000Z,51.7884,178.4335,108.5,2.5,ml,,,,0.41,ak,ak11545636,2015-04-08T20:30:24.190Z,"18km SSW of Little Sitkin Island, Alaska",earthquake
2015-03-25T14:14:54.000Z,-36.303,-73.803,42,4.5,mb,,,,0.92,us,us10001qm6,2015-03-25T16:04:48.256Z,"76km NW of Talcahuano, Chile",earthquake
2015-03-25T13:59:32.330Z,-7.0449,129.2379,180.83,4.9,mb,,38,2.245,0.75,us,us10001qm4,2015-03-25T22:02:02.090Z,"250km WNW of Saumlaki, Indonesia",earthquake
2015-03-25T13:31:26.300Z,36.3527,-97.2382,4.875,2.5,ml,,49,,0.25,us,us10001qnb,2015-04-01T15:12:51.472Z,"8km NNE of Perry, Oklahoma",earthquake
2015-03-25T12:44:30.000Z,50.2938,-179.7802,20,2.9,ml,,,,0.68,ak,ak11545630,2015-04-08T20:30:23.184Z,"117km SSW of Amatignak Island, Alaska",earthquake
2015-03-25T11:32:08.400Z,35.8031,-97.4412,5.789,2.7,ml,,56,,0.66,us,us10001qm5,2015-03-26T21:38:18.241Z,"8km S of Guthrie, Oklahoma",earthquake
2015-03-25T11:21:02.900Z,-21.6322,-68.4839,124.6,4.5,mb,,61,1.053,0.87,us,us10001qlu,2015-03-25T19:23:41.527Z,"103km NNE of Calama, Chile",earthquake
2015-03-25T10:03:05.300Z,-20.6715,-70.7642,17.78,4.5,mwr,,140,0.556,0.84,us,us10001qkv,2015-03-25T18:05:35.896Z,"81km SW of Iquique, Chile",earthquake
2015-03-25T08:54:47.920Z,36.1275,-97.3109,3.94,2.9,mb_lg,,37,0.35,0.45,us,us10001qku,2015-03-25T17:04:18.330Z,"18km S of Perry, Oklahoma",earthquake
2015-03-25T08:46:59.500Z,19.047,-64.7885,7,3,Md,3,338.4,0.87136583,0.21,pr,pr15084002,2015-03-25T16:49:58.801Z,"72km NNW of Road Town, British Virgin Islands",earthquake
2015-03-25T07:59:47.690Z,53.7751,161.5104,40.02,4.5,mb,,113,1.871,0.93,us,us10001qkm,2015-03-25T16:02:16.935Z,"206km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-25T07:59:34.390Z,-13.6734,166.6351,52.89,4.5,mb,,143,1.847,1.33,us,us10001qkq,2015-03-25T16:02:09.829Z,"101km WNW of Sola, Vanuatu",earthquake
2015-03-25T07:26:14.190Z,36.1556,139.9085,57.28,4.4,mb,,110,0.24,0.75,us,us10001r08,2015-03-29T08:32:20.910Z,"6km NW of Ishige, Japan",earthquake
2015-03-25T06:41:32.320Z,36.5732,71.3578,116.39,4.8,mb,,71,0.834,1.17,us,us10001qk5,2015-03-25T14:44:13.333Z,"19km SW of Ashkasham, Afghanistan",earthquake
2015-03-25T05:57:23.000Z,62.0209,-150.5087,54.6,2.8,ml,,,,0.66,ak,ak11537227,2015-04-04T04:59:11.991Z,"37km WSW of Y, Alaska",earthquake
2015-03-25T04:57:14.250Z,32.4646,-97.1445,6.62,2.6,mb_lg,,44,0.411,0.55,us,us10001qjw,2015-03-31T03:38:03.503Z,"5km NW of Venus, Texas",earthquake
2015-03-25T04:51:51.930Z,-20.6902,-70.8394,31.09,3.8,mb,,192,0.629,0.57,us,us10001qjv,2015-03-31T03:56:38.650Z,"89km SW of Iquique, Chile",earthquake
2015-03-25T03:56:36.000Z,17.5291,-64.3365,33,3.1,Md,4,352.8,0.464429,0.43,pr,pr15084001,2015-03-31T03:57:30.040Z,"45km ESE of Christiansted, U.S. Virgin Islands",earthquake
2015-03-25T03:15:16.800Z,36.2715,-97.3781,5.567,3.5,ml,,53,,0.37,us,us10001qje,2015-03-31T03:24:34.174Z,"8km WSW of Perry, Oklahoma",earthquake
2015-03-25T02:40:40.290Z,36.0303333,-117.615,1.8,2.61,ml,29,51,0.09505,0.17,ci,ci37347888,2015-03-25T15:53:12.340Z,"28km ENE of Little Lake, California",earthquake
2015-03-25T02:35:34.600Z,40.075,69.1176,24.25,4.2,mb,,77,3.158,1.16,us,us10001qj8,2015-04-07T01:00:41.027Z,"20km SW of Bekobod, Uzbekistan",earthquake
2015-03-25T02:33:56.850Z,52.8684,-162.9532,36.89,2.7,ml,,245,1.938,0.25,us,us10001tuw,2015-04-07T00:41:35.217Z,"222km S of False Pass, Alaska",earthquake
2015-03-25T00:50:26.800Z,51.5799,-176.9776,52.85,3.9,mb,,143,0.242,1.14,us,us10001tuu,2015-04-07T00:27:19.587Z,"40km SSW of Adak, Alaska",earthquake
2015-03-25T00:42:00.300Z,36.7746,-98.0333,5.653,2.5,ml,,72,,0.44,us,us10001qqw,2015-04-07T00:16:41.229Z,"26km W of Medford, Oklahoma",earthquake
2015-03-25T00:34:27.670Z,42.2858,143.0643,57.12,4.9,mww,,65,0.279,0.8,us,us10001qiu,2015-04-14T22:25:05.620Z,"57km E of Shizunai, Japan",earthquake
2015-03-25T00:15:26.900Z,36.5999,-97.6278,5.234,3.4,mwr,,,,0.77,us,us10001qim,2015-04-01T00:53:29.152Z,"24km SSE of Medford, Oklahoma",earthquake
2015-03-25T00:12:28.000Z,18.419,-67.431,16,2.7,Md,3,298.8,0.30722383,0.07,pr,pr15084000,2015-04-07T00:02:08.040Z,"21km WNW of Rincon, Puerto Rico",earthquake
2015-03-25T00:10:57.300Z,36.7746,-98.0299,6.728,3.2,ml,,61,,0.53,us,us10001qil,2015-04-09T03:16:19.214Z,"26km W of Medford, Oklahoma",earthquake
2015-03-24T23:57:01.800Z,18.8999,-64.4483,46,2.8,Md,3,349.2,0.98635018,0.1,pr,pr15083004,2015-04-06T23:59:00.040Z,"56km NNE of Road Town, British Virgin Islands",earthquake
2015-03-24T23:53:17.700Z,36.4455,-97.7278,4.545,3.2,ml,,90,,0.72,us,us10001qii,2015-04-09T03:10:11.718Z,"14km ENE of Enid, Oklahoma",earthquake
2015-03-24T23:45:59.400Z,36.4449,-97.7286,4.766,3,mb_lg,,60,,0.6,us,us10001qig,2015-04-07T00:00:35.418Z,"14km ENE of Enid, Oklahoma",earthquake
2015-03-24T23:30:32.210Z,9.0085,126.3297,72.44,4.2,mb,,135,2.064,0.51,us,us10001rzy,2015-04-06T23:52:50.776Z,"6km NE of Bayabas, Philippines",earthquake
2015-03-24T23:18:45.420Z,-32.5015,-67.5533,48.39,4.1,mb,,91,1.353,1.26,us,us10001qht,2015-04-01T05:45:32.388Z,"107km NE of San Martin, Argentina",earthquake
2015-03-24T22:46:52.000Z,-20.68,-70.785,15.5,5.2,mww,,,,0.84,us,us10001qhf,2015-04-15T00:07:33.287Z,"84km SW of Iquique, Chile",earthquake
2015-03-24T22:32:22.380Z,7.7449,98.7375,10,3.4,ml,,198,3.068,0.3,us,us10001qhn,2015-04-15T00:24:11.174Z,"26km SE of Ban Phlu Nai (1), Thailand",earthquake
2015-03-24T22:29:47.000Z,-31.145,-68.996,116,4.4,mb,,,,1.06,us,us10001qgy,2015-04-15T00:36:17.187Z,"44km ENE of Calingasta, Argentina",earthquake
2015-03-24T21:25:18.400Z,19.3691,-64.4284,39,3.4,Md,9,327.6,1.32950662,0.1,pr,pr15083003,2015-04-09T05:21:32.051Z,"107km N of Road Town, British Virgin Islands",earthquake
2015-03-24T20:52:27.800Z,6.9167,-73.117,150.37,4.4,mb,,55,2.381,1.35,us,us10001qei,2015-03-25T19:53:59.625Z,"10km SW of Piedecuesta, Colombia",earthquake
2015-03-24T20:25:04.930Z,36.342,-97.5051,5.62,3.5,mb_lg,,18,0.418,0.65,us,us10001qe7,2015-03-25T19:10:28.308Z,"20km WNW of Perry, Oklahoma",earthquake
2015-03-24T19:55:51.860Z,-48.3601,-87.2929,16.01,5.3,mb,,28,10.095,0.56,us,us10001qdr,2015-03-25T17:59:59.826Z,"Southern Pacific Ocean",earthquake
2015-03-24T19:48:28.900Z,36.7776,-98.0301,6.513,4,ml,,62,,0.76,us,us10001qdg,2015-03-25T20:55:20.823Z,"26km W of Medford, Oklahoma",earthquake
2015-03-24T19:24:29.930Z,-1.7189,151.8751,33.62,4.8,mb,,85,2.472,0.92,us,us10001qd0,2015-03-25T17:35:59.984Z,"152km NE of Kavieng, Papua New Guinea",earthquake
2015-03-24T19:19:53.070Z,7.657,-81.8365,10,4.8,mb,,133,1.957,0.8,us,us10001qct,2015-03-25T17:15:14.420Z,"67km SW of Las Palmas, Panama",earthquake
2015-03-24T18:52:04.390Z,-17.9282,-178.496,582.98,4.4,mb,,73,3.292,1.01,us,us10001qca,2015-03-25T16:08:56.490Z,"280km SE of Lambasa, Fiji",earthquake
2015-03-24T17:57:43.000Z,57.6107,-156.6696,134.5,3.5,ml,71,97.1999922240006,,0.92,ak,ak11536483,2015-03-30T21:03:55.527Z,"97km SSE of King Salmon, Alaska",earthquake
2015-03-24T17:54:44.700Z,18.2716,-66.341,129,3,Md,11,118.8,0.2470367,0.14,pr,pr15083002,2015-03-25T15:53:55.040Z,"8km SSW of Corozal, Puerto Rico",earthquake
2015-03-24T17:22:57.000Z,66.26,-135.8722,55,4,ml,57,136.799989056001,,1.01,ak,ak11536476,2015-03-30T21:06:50.271Z,"138km SSW of Fort McPherson, Canada",earthquake
2015-03-24T17:04:58.020Z,35.6721,5.7079,20.42,4.3,mb,,86,2.961,0.93,us,us10001qbr,2015-03-25T15:46:35.527Z,"5km E of Ras el Aioun, Algeria",earthquake
2015-03-24T15:49:16.850Z,-5.2437,151.1929,116.92,4.7,mb,,73,1.424,0.63,us,us10001q9q,2015-03-24T23:51:49.644Z,"121km ENE of Kimbe, Papua New Guinea",earthquake
2015-03-24T15:35:55.590Z,37.0887,-97.6317,5,3.2,mb_lg,,88,0.048,0.16,us,us10001q9f,2015-03-24T23:41:51.503Z,"6km NNW of Caldwell, Kansas",earthquake
2015-03-24T15:31:51.480Z,37.1057,-97.6508,6.06,3.7,mwr,,61,0.04,0.27,us,us10001q97,2015-03-26T15:23:59.098Z,"9km NNW of Caldwell, Kansas",earthquake
2015-03-24T15:02:23.300Z,36.52,-99.0107,5,2.5,ml,,229,,0.35,us,us10001qci,2015-03-24T23:04:57.247Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-03-24T14:50:30.520Z,2.0372,126.627,63.59,5.2,mb,,33,1.458,0.81,us,us10001q7z,2015-03-24T22:53:01.871Z,"157km WNW of Tobelo, Indonesia",earthquake
2015-03-24T14:31:36.300Z,36.5423,-98.3807,5,3.1,ml,,129,,0.49,us,us10001q7r,2015-03-24T22:34:17.846Z,"9km W of Helena, Oklahoma",earthquake
2015-03-24T14:30:20.000Z,55.9035,-161.4412,161.5,2.9,ml,18,194.399984448001,0.4015469,0.41,ak,ak11542040,2015-03-30T21:07:26.576Z,"86km NW of Sand Point, Alaska",earthquake
2015-03-24T14:21:03.190Z,36.076,-97.028,4.4,2.5,ml,,,,0.86,us,us10001qfj,2015-03-25T17:04:10.379Z,"5km SSE of Stillwater, Oklahoma",earthquake
2015-03-24T13:54:43.700Z,36.0784,-97.2242,5.269,3.2,ml,,77,,0.5,us,us10001q7k,2015-03-24T20:04:01.758Z,"15km WSW of Stillwater, Oklahoma",earthquake
2015-03-24T13:19:03.620Z,53.6477,161.7353,39.34,4.9,mb,,49,1.953,0.71,us,us10001q7g,2015-03-24T21:21:38.569Z,"216km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-24T13:11:28.000Z,59.3119,-152.0368,57.1,2.8,ml,69,107.999991360001,,0.69,ak,ak11536236,2015-03-30T21:05:12.717Z,"46km SW of Homer, Alaska",earthquake
2015-03-24T13:05:32.730Z,53.8233,160.0923,84.64,4.5,mb,,129,1.178,1.12,us,us10001q7f,2015-03-24T21:08:25.512Z,"129km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-24T13:03:53.000Z,51.5707,-177.7951,62.3,2.5,ml,15,190.799984736001,,0.52,ak,ak11536177,2015-03-30T21:07:44.776Z,"42km SE of Tanaga Volcano, Alaska",earthquake
2015-03-24T13:00:11.300Z,36.7895,-98.2667,5.478,2.5,ml,,147,,0.27,us,us10001qck,2015-03-24T21:02:38.835Z,"8km ENE of Cherokee, Oklahoma",earthquake
2015-03-24T11:38:12.000Z,63.2374,-151.2852,7.6,3,ml,78,39.5999968320002,,0.81,ak,ak11536148,2015-03-30T21:07:08.104Z,"118km NNW of Talkeetna, Alaska",earthquake
2015-03-24T11:09:19.420Z,53.7159,161.7111,34.31,5.1,mb,,100,1.961,0.85,us,us10001q70,2015-03-24T19:11:46.608Z,"217km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-24T10:59:35.170Z,-18.9346,-174.9279,76.3,4.7,mb,,78,4.733,1.05,us,us10001q6l,2015-03-24T19:02:12.639Z,"104km WSW of Neiafu, Tonga",earthquake
2015-03-24T10:07:16.330Z,36.5467,-98.8398,5,3.2,mb_lg,,44,0.211,0.73,us,us10001q5m,2015-03-24T20:03:34.065Z,"32km SSW of Alva, Oklahoma",earthquake
2015-03-24T09:39:15.500Z,36.5305,-98.8456,8.72,3.4,mb_lg,,44,0.196,1.01,us,us10001q5d,2015-03-24T20:03:15.487Z,"33km ENE of Mooreland, Oklahoma",earthquake
